gene,log2FoldChange,pvalue,padj
Gpr17,0.131119151,0.001733566,0.002906273
Taf1b,0.074426137,0.001734808,0.002908071
Gm26781,0.12496096,0.001737231,0.002911849
Pkd1l3,0.125521841,0.001745702,0.002925763
Gm6365,0.160594555,0.001746031,0.002926029
Ch25h,0.56519982,0.001748602,0.002930053
Gpsm1,0.072777855,0.001753375,0.002937765
Zfp943,-0.083575348,0.001757647,0.002944636
Vstm2l,-0.122473221,0.001761473,0.002950759
Asb3,-0.099402154,0.001761932,0.002951241
Jakmip2,-0.079691901,0.001769492,0.002963615
Cdca2,0.231786548,0.001776872,0.002975686
Mgat1,0.05819048,0.001781992,0.00298397
Miip,0.169760958,0.00178441,0.002987729
Polr2a,0.11348073,0.001786247,0.002990514
Gm42692,-0.229224929,0.001786575,0.002990771
Naa12,-0.062308054,0.00178787,0.002992648
Aldh2,-0.096698481,0.001789594,0.002995243
Cnih1,-0.059791488,0.001791366,0.002997334
Fahd1,0.068877458,0.001791194,0.002997334
Wfdc1,-0.118572775,0.001791214,0.002997334
4632428C04Rik,0.208214389,0.001793214,0.003000135
Gm36989,-0.316534604,0.001794128,0.003001372
Kcnh4,0.239155582,0.001796825,0.003005591
Fbxl4,0.071231328,0.001800722,0.003011818
Nup37,0.093646285,0.001804482,0.003017813
Lamb1,-0.098998241,0.001804908,0.003018233
Gpc3,-0.18777137,0.001809166,0.00302506
Mettl27,0.117762604,0.001817468,0.003038645
1110065P20Rik,-0.111359468,0.00182382,0.003048969
Zfp935,-0.115748641,0.00184015,0.00307597
Ap2m1,-0.05167928,0.001843671,0.003081557
B4galnt3,0.262557167,0.001855435,0.003100919
Gm37805,-0.20411856,0.001869256,0.003123713
Mrps9,-0.058382759,0.001870077,0.003124781
Man1a2,-0.075851134,0.001871966,0.003127635
Oas2,0.329690714,0.001877039,0.003135806
Pnpla2,0.10505118,0.001881008,0.003142132
Tgfbrap1,0.047475507,0.00188317,0.003145438
Aip,-0.067098334,0.001898418,0.0031706
Nucb1,0.068609561,0.00190155,0.003175521
Srarp,-0.247802153,0.001902368,0.00317658
Bcl11b,0.101984694,0.0019041,0.003179163
Inpp5e,0.081051675,0.001910813,0.003190062
Lta4h,0.04132086,0.001911456,0.003190827
Sox8,-0.082894357,0.001914172,0.003195051
Dedd,-0.084450628,0.001920581,0.003205438
Rars2,0.055438884,0.001923212,0.003209517
Pdap1,-0.055810762,0.001926894,0.003215351
Gm45847,0.168341472,0.001937364,0.003232507
Asb11,-0.222207382,0.001943705,0.003242459
Tmem50a,0.061215785,0.001943583,0.003242459
Zfp438,0.09546694,0.001951976,0.003255942
Rasa1,-0.071088333,0.001963054,0.003274102
1700024G13Rik,0.301586844,0.001968627,0.003282761
Sap130,-0.086116372,0.001968487,0.003282761
Frmpd2,0.233023544,0.001969428,0.003283778
Gm21811,0.450371993,0.001970794,0.003285738
Agap1,0.073184711,0.001972567,0.003288376
Pibf1,-0.0715414,0.001976637,0.003294842
Gm4949,-0.346529418,0.001982197,0.003303556
Traf4,0.088702372,0.001982249,0.003303556
Dbndd2,-0.160928888,0.001984118,0.003306351
Mmp25,0.240474309,0.001992745,0.003320406
Ndufb9,-0.076339823,0.001993988,0.003322155
Cactin,-0.066382841,0.002011842,0.003351578
Atp5f1e,-0.108460803,0.002015772,0.003357799
Sarnp,-0.089064921,0.002018638,0.003362249
Gm48678,0.316014216,0.00202301,0.003369203
Tsc22d4,0.152258591,0.00202629,0.00337434
Hs3st5,-0.135958589,0.002026842,0.003374933
Pigo,0.053556329,0.002035128,0.003388403
Phf6,-0.063012902,0.00203615,0.003389776
Atp5if1,-0.075044141,0.00203826,0.00339296
1810010H24Rik,0.12965263,0.002039655,0.003394954
Dscam,-0.08359985,0.002040909,0.003396714
Pot1a,-0.091025999,0.00204136,0.003397136
Nelfb,-0.042421467,0.002042197,0.0033982
Gm5905,0.108449636,0.002046534,0.003405088
Mrpl3,-0.059420645,0.002047112,0.00340572
Tspan12,-0.070515207,0.002052781,0.003414822
Cog8,0.047262467,0.002055846,0.003419589
Efhd1,-0.096649739,0.00205817,0.003422794
Hpn,0.314589366,0.002058044,0.003422794
Prim2,0.076935883,0.002061462,0.003427937
Bin1,-0.059244561,0.002062428,0.003429159
D630023F18Rik,0.14469389,0.002062595,0.003429159
Gm44126,-0.168801429,0.002069967,0.003441083
Sf3a3,-0.042185845,0.002075226,0.003449491
Tmx3,-0.077440702,0.002075562,0.003449718
Ovca2,-0.07210255,0.00208152,0.003459285
Gm21781,0.231894973,0.002104412,0.003496992
Gm20056,-0.095258421,0.00211269,0.00351041
Trappc12,-0.049205063,0.002115901,0.003515406
Tsnaxip1,0.261361949,0.002116666,0.003516337
Gm4482,-0.100538291,0.002117519,0.003517414
Acvr2a,-0.099470666,0.002129825,0.003537516
Hpdl,0.185518161,0.002133081,0.003542582
Gm3764,0.186470503,0.002148266,0.003567456
Cops4,-0.049729465,0.002154961,0.003578228
Scaf4,-0.072754896,0.002158029,0.003582978
Mrps7,-0.064260981,0.002164798,0.003593869
Gm9923,-0.134997953,0.002171341,0.003604385
Parp11,-0.05458161,0.002176093,0.003611924
Gm7324,-0.305011274,0.002179851,0.003617812
Rexo2,-0.042583925,0.002180837,0.003619101
Fbxw5,0.056674801,0.002184804,0.003625335
Kcnh2,-0.081512117,0.002188349,0.003630867
Tti1,-0.057630303,0.002195275,0.003642007
Dkc1,-0.058707728,0.002196322,0.003643393
Extl1,-0.092008337,0.002197855,0.003645584
Polr1f,0.072552289,0.002198504,0.00364631
Serpinb1a,-0.154850746,0.002208847,0.003663111
Gm37069,0.291973155,0.00221438,0.003671933
Dip2a,-0.062522884,0.002214639,0.003672008
Chmp2a,0.06513056,0.002221215,0.003682558
Gm53374,0.173223646,0.002223913,0.003686676
Drc3,0.234291581,0.002232702,0.003700888
Bco2,0.172246264,0.002233516,0.003701882
G530011O06Rikx,0.287022766,0.002235042,0.003704055
Zfp781,-0.174914072,0.002257172,0.00374037
Hspb1,-0.308741923,0.002258237,0.003741774
Tmem168,0.064398546,0.002258803,0.003742352
Glns-ps1,-0.336565862,0.002273575,0.003766463
Rpl37,-0.081515018,0.002275177,0.003768754
Snrnp70,-0.09619182,0.002278551,0.003773981
Kmt5c,0.13808079,0.002289548,0.00379183
Gba1,0.081819828,0.002290555,0.003793133
Wdr26,0.074129354,0.002294649,0.003799547
Hps6,-0.072755354,0.002298717,0.003805917
Ssbp1,0.079125789,0.002300514,0.003808526
Gm8483,-0.316871623,0.002306653,0.003818322
Galnt11,-0.041612608,0.002308277,0.003820643
Ndufab1-ps,-0.099198065,0.002308817,0.003821168
Ivd,-0.063127755,0.002310107,0.003822936
Sox10,0.110853834,0.002311054,0.003824135
Hdhd5,0.090431981,0.002312618,0.003826356
Ubox5,0.054596567,0.002319483,0.003837345
Slc2a8,0.071159831,0.002331308,0.003856538
Gm15422,-0.28632176,0.002337823,0.003866944
Pcdha12,-0.129994073,0.002341322,0.003872359
Gpr62,0.092238418,0.002345448,0.0038786
Ndufa6,-0.067744383,0.002345546,0.0038786
Washc4,-0.083146459,0.002358678,0.003899941
Dgkq,-0.074945713,0.002359196,0.003900423
Pou2f1,0.111797847,0.002359979,0.003901342
Fgfr3,0.09841448,0.002361383,0.003903289
Cse1l,-0.057171074,0.002366317,0.003910694
Myo7a,0.306826195,0.002366297,0.003910694
Smtnl2,-0.184047935,0.00236796,0.003913032
Mical3,-0.097314314,0.002368733,0.003913935
Hnmt,-0.077410306,0.002370351,0.003916232
A430103D13Rik,0.143529359,0.002371007,0.00391694
Gm7666,-0.176683534,0.002378132,0.003928084
Ryr2,0.158355313,0.002378209,0.003928084
Gm2574,-0.224975011,0.00237863,0.003928402
Utp3,-0.047879206,0.00237889,0.003928455
Gm56537,0.169533833,0.002382196,0.003933537
Babam2,0.055904638,0.002382562,0.003933764
Nipal4,-0.114719035,0.002388521,0.003943224
Clasp2,0.071472432,0.002394543,0.003952787
Epm2aip1,-0.073596223,0.002399101,0.003959932
Gm16835,0.111165049,0.002400117,0.003961228
Gm12183,0.067612056,0.002408765,0.003975121
Fuca1,0.102804778,0.002413865,0.003983154
Gm15411,0.211746812,0.002416547,0.003987198
Fhip1b,-0.061796993,0.002418905,0.003990706
Rxylt1,0.0414542,0.002420658,0.003993216
Mbd1,-0.036908535,0.002424623,0.003999373
Mxi1,0.054558289,0.002425746,0.004000842
Akr1c14,0.200693675,0.002427024,0.004002567
Fam227b,-0.436378819,0.002430783,0.004008382
Gm47483,0.113317132,0.002435724,0.004016145
Lonrf3,-0.122106595,0.002440979,0.004024425
Adam1a,-0.183612488,0.002446534,0.004033196
AW047730,-0.121605786,0.002450639,0.00403919
Ppia,-0.073130076,0.002450582,0.00403919
Cox5b-ps,-0.121482862,0.002453234,0.00404308
Trank1,0.141639053,0.002459854,0.004053602
Mdh2,-0.053347289,0.002460199,0.004053783
Vit,-0.129742543,0.00246055,0.004053973
Atp9b,-0.037613598,0.002462633,0.004057016
A930033H14Rik,0.161325079,0.002466449,0.004062915
Pacc1,0.064370734,0.002469121,0.004066927
Blvrb,0.145250082,0.002470261,0.004068416
Lcn2,-0.911908856,0.002475141,0.004076062
1700028E10Rik,0.148243848,0.002478466,0.004081147
1700034H15Rik,-0.106340249,0.002481417,0.004085615
Ggnbp2,-0.041106114,0.002488803,0.004097385
Polr1a,-0.098714398,0.002493617,0.004104917
Gm48239,0.303770825,0.002501402,0.00411734
Slitrk5,-0.06757199,0.002506889,0.004125976
Adra1b,0.147123326,0.00251204,0.004134059
Fxyd6,-0.106380882,0.002512733,0.004134804
Zfp608,0.092817671,0.002517071,0.004141546
Mrpl16,-0.048063657,0.002520863,0.004147389
Ftl1-ps1,0.271580341,0.00252533,0.004154341
Chpt1,0.080134037,0.002525669,0.004154502
Gatad2a,-0.055251767,0.002528906,0.004159429
Vhl,-0.062572867,0.002537295,0.004172829
Btbd9,0.067879748,0.002538106,0.004173764
Hs3st2,-0.126163543,0.002546331,0.004186889
Zfp958,-0.072035133,0.002547756,0.004188832
Smpdl3a,0.096859869,0.002549057,0.004190571
Dcaf12l2,0.140603144,0.002550515,0.004192567
Dtwd2,0.087621344,0.00255144,0.004193687
Zfp275,-0.079880756,0.002556768,0.004202044
Flvcr2,0.117717098,0.00256112,0.004208795
Ube2s,-0.078599136,0.002563388,0.004212119
Sntb1,0.128934034,0.002564822,0.004214074
Tmem184b,-0.04647502,0.002567884,0.004218702
Gm11605,-0.163549095,0.002569845,0.00422152
Nr2f6,-0.109234018,0.002571332,0.004223561
Gm44103,0.248727214,0.002574493,0.004228349
Fam76b,0.09977562,0.002578788,0.004234999
Hexd,-0.083240751,0.002586428,0.004247139
Pcm1,0.094405374,0.002593021,0.00425756
Gm28756,-0.135011505,0.002598081,0.004265461
Pde12,-0.057089587,0.002605611,0.004277417
Stoml3,0.243150791,0.002610444,0.004284942
Kdelr1,0.040917354,0.002613337,0.004289281
Nes,0.122960101,0.002614075,0.004289674
Trim5,0.678675085,0.002613833,0.004289674
Nr3c2,0.129740473,0.002619313,0.004297861
Galnt17,-0.101154576,0.002622306,0.004302362
Pex6,-0.089303534,0.00262338,0.004303714
Uqcrb,-0.06337816,0.002627535,0.004310119
Il17rd,0.091139145,0.002630307,0.004314254
Garre1,0.07754451,0.002633099,0.004318423
Gm10419,-0.068347449,0.00264025,0.004329738
Nutf2,-0.075808909,0.00264509,0.004337262
Dctn3,-0.120389323,0.002649487,0.004344058
Gm56517,-0.096097145,0.002651919,0.004347632
Nbdy,-0.066881833,0.002653404,0.004349651
Snhg1,0.133460835,0.002662481,0.004364116
Map4k2,-0.098484342,0.002667322,0.004371635
Zbed4,-0.091204632,0.002673449,0.00438126
Calb1,-0.143072044,0.00267857,0.004389235
Sec23ip,-0.061442921,0.002678985,0.004389496
Gm43857,0.239658437,0.002689815,0.004406822
Pcbd2,-0.110213429,0.002694513,0.004414098
Vps4b,0.050568621,0.002696231,0.004416492
Rc3h1,-0.107492431,0.002702621,0.004426538
Nup107,0.051804394,0.002709557,0.004437476
Orc4,-0.068593312,0.002721036,0.004455852
Gm43674,-0.231242849,0.002736146,0.004480169
Med12l,-0.121648744,0.002739574,0.004485355
Megf10,0.087721547,0.002740101,0.004485792
Edf1,-0.0680794,0.002742194,0.004488791
Il1rapl1,-0.114474051,0.00274323,0.004490059
Gm27032,0.184366337,0.002745593,0.0044935
Gpkow,0.038261372,0.002748794,0.004498311
Gabpb1,0.063953312,0.002749613,0.004499224
Cyp2j9,-0.098075562,0.002755179,0.004507904
Cndp2,0.058386716,0.00276421,0.004522249
Armc2,0.091073428,0.002773745,0.004537418
Dusp23,0.126851027,0.002790446,0.004564304
Btbd16,-0.145145486,0.002797692,0.004575722
Nudt10,0.073241449,0.002800336,0.004579611
Negr1,-0.083348409,0.002806864,0.004589851
Tpk1,0.09876195,0.002809465,0.004593232
Tvp23b,-0.071084338,0.002809254,0.004593232
Hivep3,0.098876467,0.002811351,0.004595441
Tas1r3,0.169614914,0.002811298,0.004595441
Ccdc51,-0.084004745,0.002818515,0.004606715
Zc3h12c,-0.118308712,0.002819294,0.00460755
Glra3,0.21171625,0.002820166,0.004608537
Snx18,0.042931566,0.002826116,0.004617823
Efs,0.11985645,0.002832842,0.004628374
Atf7,0.073803647,0.002834225,0.004630193
Rassf10,0.16227613,0.002835343,0.004631581
Zfp260,-0.061642371,0.002850693,0.004656213
Vapa,-0.052108,0.002857053,0.004666158
Gatb,-0.057758948,0.002860431,0.004671232
Gm37621,-0.15406266,0.002869448,0.004685513
Cyb5r1,0.085971598,0.00287166,0.004688679
Snrnp40,0.051133202,0.002872309,0.004689295
Cbr1b,-0.090280921,0.00287409,0.004691757
Gsdme,-0.07330972,0.002881763,0.004703837
Zfp85,0.086487745,0.002882196,0.004704098
Ap4b1,0.119491522,0.002889285,0.004714774
Slc3a2,0.051985254,0.002889144,0.004714774
Alg6,-0.064936678,0.002903849,0.004738091
Sdr42e1,0.082039557,0.002904962,0.004739458
Elof1,-0.076344043,0.002908711,0.004745125
Gm43379,0.128751055,0.002910359,0.004747363
Tmem60,-0.068690312,0.002910883,0.004747768
Lrrc4b,-0.082437805,0.002918088,0.004759068
Cep83os,0.07985879,0.002936018,0.004787857
Shroom1,-0.086996007,0.002939713,0.004793428
Rab12,0.039896751,0.002957694,0.004822291
Eny2,0.069184511,0.002965533,0.004834156
Gm48701,-0.205558935,0.002965508,0.004834156
Snai2,0.234480248,0.002968902,0.00483919
Sars2,0.081459434,0.002971469,0.004842914
Paxip1,-0.057980099,0.002977756,0.004852701
Prkaa1,0.05516702,0.002984217,0.00486277
Nxt1,-0.083262909,0.002994325,0.004878779
Crip3,-0.255665702,0.00300532,0.004896231
Gm31793,0.217829057,0.003016618,0.004914172
Cenpl,0.103307982,0.00302898,0.004933844
Zbtb14,-0.038941294,0.003033406,0.004940586
Cd209a,0.376593196,0.003035076,0.004942838
Oxld1,0.111166806,0.003053027,0.00497156
Phkb,0.053982138,0.00305329,0.00497156
Pla2g4e,0.11223471,0.003058701,0.004979899
Gm3716,0.350639441,0.003060909,0.004983024
Hus1,-0.048777589,0.003067383,0.004993091
Hint2,0.112457575,0.00306843,0.004994322
Htr6,0.11340426,0.003070855,0.004997797
Sp140l1,0.212250513,0.003083596,0.005018058
Gm3604,0.225482601,0.003086062,0.005021596
Relch,-0.065031733,0.003091844,0.00503053
Ramacl,0.132215973,0.003120998,0.005077484
Ralgapa2,-0.096468532,0.003123155,0.005080513
Gm6969,-0.065152991,0.003133774,0.005097306
Pcnx4,-0.033033147,0.003136275,0.005100892
Cspp1,-0.089126049,0.003136715,0.005101125
Cpd,0.090755804,0.003147211,0.005117711
Nek5,0.340433925,0.003168004,0.005151037
Gm42840,-0.202882728,0.003168307,0.005151043
Gm6277,-0.120184861,0.003171444,0.005155655
Mier2,-0.05629304,0.003172345,0.005156633
Zfp648,0.271953893,0.003174973,0.005160418
Dcakd,-0.075919111,0.003190836,0.005185435
Esf1,-0.082053999,0.003190967,0.005185435
Gm56878,0.07020452,0.00320631,0.005209875
Fbxl17,-0.049439686,0.003222462,0.005235626
Ap2m1-ps,-0.06475071,0.003223685,0.005237119
Wdr37,0.070632367,0.003226688,0.005241502
Ppp1r3b,0.2851377,0.003236005,0.005256141
Sc5d,-0.081871278,0.003237268,0.005257697
Hmbs,0.065937756,0.003241023,0.0052633
Zbtb39,-0.0624632,0.003241474,0.005263534
Mycbpap,0.284366677,0.003259475,0.005292266
Rab11b,-0.051724726,0.003261808,0.005295555
Tbk1,-0.045164647,0.003264437,0.005299324
Nde1,0.088852472,0.003264884,0.005299549
N4bp2l2,0.067331779,0.003273888,0.00531351
Zdhhc24,-0.045164677,0.003274102,0.00531351
Atp6v0c,-0.071930557,0.003274535,0.005313711
Gm57443,0.184564416,0.003275912,0.005315444
Tbp,-0.05061421,0.003276264,0.005315514
Spink10,0.222183444,0.003281936,0.005324215
Myc,0.090386687,0.00328493,0.00532857
Rpl7a,0.077180665,0.003285801,0.005329481
Arxes1,0.077758503,0.003286391,0.005329935
Cr1l,-0.063482373,0.003291624,0.005337919
A930037H05Rik,0.205457314,0.003297454,0.00534687
Washc2,0.05651598,0.003305452,0.005359334
Sufu,0.060250596,0.003311554,0.005368722
Ercc5,0.037789409,0.003315122,0.005374
Pask,0.135858966,0.003315514,0.005374129
Pcdhgb6,0.09101687,0.003326962,0.005392177
Gm47469,0.112163615,0.003334795,0.005404365
Zfp820,0.209263636,0.003336418,0.005406486
Copb2,0.044574253,0.003352453,0.005431448
Phf20-ps,-0.141795103,0.003352288,0.005431448
Slc39a9,0.047143465,0.003354454,0.005434178
Rhpn1,0.101296141,0.003354946,0.005434463
Mrpl41,-0.070745285,0.003357249,0.005437683
Smad2,-0.046862378,0.003360349,0.00544219
Tmem200b,0.208116235,0.003376437,0.005467732
Hs3st1,-0.077359039,0.003386114,0.005482886
Gm37174,0.175317087,0.00338645,0.005482915
Prpsap1,-0.050874901,0.003386905,0.005483136
Gm21814,0.184228605,0.003394088,0.005494247
Pdcd5-ps,-0.122383416,0.003398248,0.005500465
Simc1,0.069066476,0.003401047,0.005504478
Hic2,0.089544367,0.003403935,0.005508634
Gm11400,0.168073735,0.00341258,0.005521829
Spata13,0.171797886,0.00341273,0.005521829
Gm5900,-0.072546536,0.003426091,0.005542926
9130004C02Rik,-0.114806868,0.003429564,0.005548024
Tmem106b,-0.067482223,0.003431673,0.005550914
Ppil2,0.036107929,0.003433668,0.005553619
Ppm1h,0.10244245,0.0034364,0.005557515
Cdh18,-0.105936012,0.003438563,0.005560491
Mppe1,-0.065309261,0.003445888,0.005571813
Slc18a2,-0.120507498,0.003449976,0.005577899
Slc4a8,-0.127122172,0.003453122,0.005582461
Ndufa7,-0.086890558,0.003458022,0.005589857
Ccdc86,0.074712837,0.003462281,0.005596217
Magef1,0.120627561,0.003464213,0.005598813
Gm16054,0.19171343,0.003475667,0.005616798
Ttll5,-0.069247524,0.003478738,0.005621234
Nle1,0.097656694,0.003487975,0.00563563
Ctdspl2,0.065752365,0.003496537,0.005648934
Ttc7b,-0.048722769,0.003497251,0.005649557
E430024P14Rik,0.217851739,0.003499917,0.005653334
Pigk,-0.050385079,0.003502596,0.005657129
Nol6,-0.061960952,0.003502947,0.005657166
Slc25a40,0.064561832,0.003513187,0.00567317
Ndrg4,-0.04552529,0.003518856,0.005681792
Gm5087,0.236440247,0.003537487,0.005711339
Carm1,-0.054482518,0.003550886,0.005732434
4930506C21Rik,0.146252129,0.003553229,0.00573568
Gm9316,0.127836956,0.003556535,0.005740477
6430573P05Rik,0.147128237,0.00357523,0.005770112
4933412E12Rik,-0.092767333,0.003578466,0.005774792
Dctn2,-0.050338333,0.003579313,0.005775618
Gm37309,0.291615833,0.003582946,0.005780938
Rusc2,-0.194153046,0.003584225,0.005782459
Pxdn,-0.097276723,0.003584813,0.005782866
Grap,0.11406009,0.003593397,0.005796171
Gm14017,-0.194642823,0.003597912,0.00580291
Tex13d,-0.331377515,0.003609591,0.005821201
Abtb1,0.084152736,0.003623385,0.005842484
Gm37885,-0.258535006,0.003623467,0.005842484
Bcl7c,0.06421151,0.003637813,0.005865067
Kcnj6,0.131234039,0.003643833,0.005874221
Stox2,-0.067901949,0.003646187,0.005877466
Degs1,0.044799772,0.003647852,0.005879599
Megf8,-0.082392273,0.003653595,0.005888305
Tom1,0.063529708,0.003656675,0.005892716
Kcnh8,-0.187001193,0.003662366,0.005901335
Gtf2e1,0.051447689,0.003664985,0.005905004
Zfp629,-0.044024571,0.003668787,0.005910576
Me3,-0.076673706,0.003679203,0.005926802
Mllt11,-0.055387771,0.003700267,0.005960176
C78859,-0.233391975,0.003701505,0.005961055
Rbfox1,-0.074664712,0.003701487,0.005961055
Hspa14,-0.057625463,0.003704354,0.005965084
Slc17a6,-0.172692859,0.00370792,0.005970268
Fzd2,0.113027368,0.003709485,0.005972229
Ywhaz,-0.066348039,0.00371015,0.005972741
Apaf1,0.084154517,0.003714015,0.005978404
4930558N01Rik,0.164533497,0.003725661,0.00599659
Gramd2b,-0.071974193,0.00372908,0.006001533
Fgf18,-0.145654737,0.003729508,0.006001659
Pyroxd1,0.065407584,0.003738501,0.006015568
Atp10b,-0.150355828,0.003740466,0.006018168
Sik3,-0.0611112,0.003743423,0.006022364
Nisch,-0.050521923,0.003749276,0.006031216
Washc5,0.045552952,0.00375785,0.006044443
Gm12350,-0.101181449,0.003759388,0.006046246
Ppt1,0.051487537,0.003759673,0.006046246
Dkkl1,-0.237009311,0.003782493,0.006082376
Tagap,-0.159204083,0.003787196,0.00608937
Srsf1,-0.056106103,0.003800876,0.006110795
Rsph10b,0.18526273,0.003803336,0.006114178
Tcaim,0.047605437,0.003820264,0.006140818
Proser1,0.064848553,0.003821519,0.006142262
Oat,0.048165002,0.003821959,0.006142396
Plekhh2,-0.102817284,0.003825584,0.006147649
Acsl5,0.058969738,0.0038517,0.006189038
Spopl,-0.063068263,0.003861155,0.006203652
Pcyt1a,0.043043722,0.003866458,0.006211592
Kctd3,-0.032778646,0.003880355,0.006233337
AU040320,0.048379584,0.003885589,0.006241161
Cdh9,0.106432582,0.003888735,0.006245049
Pgrmc1,-0.05995765,0.003888513,0.006245049
Gm15122,-0.278436549,0.003895758,0.006255745
Pcdh9,-0.088168285,0.003897209,0.00625749
Car7,0.11635028,0.003898399,0.006258817
Ldhd,-0.087132402,0.003919787,0.006292094
Zfp229,0.085956067,0.003919857,0.006292094
Gm1833,-0.505659819,0.003921744,0.006294536
Fat1,0.137097728,0.003924717,0.00629872
Shld2,0.085015111,0.003933764,0.006312652
Ptpn21,0.088526693,0.003957587,0.00635029
Stk25,-0.063303714,0.003965826,0.006362917
Enpp4,0.060989329,0.003970643,0.006370051
Eif2b5,-0.037099431,0.003972534,0.006372491
Marchf6,-0.061767914,0.003983548,0.006389563
Pdhb,-0.045617117,0.003994412,0.006406393
Acy1,0.102295928,0.003996656,0.006409394
Sh3rf1,-0.104607822,0.004005939,0.006423682
Gm17244,0.171942301,0.004006747,0.00642438
Fkbp8,-0.066247218,0.00401003,0.006429045
Gm10284,-0.194882147,0.004010822,0.006429715
Ubald1,-0.070316202,0.004016227,0.006437781
Gnb2,0.049564022,0.004026331,0.006453376
Xrcc1,-0.062765291,0.004036852,0.006469638
Dynlrb2,0.267226063,0.004043085,0.006479023
Dip2b,-0.082590566,0.004061379,0.006507734
Pias2,-0.045105612,0.00406411,0.006511503
Isg20,0.258773669,0.004065721,0.006513479
Zfp783,0.115947487,0.004086817,0.006546665
Adam21,0.211841602,0.00409269,0.006555463
Cfap70,0.247452388,0.004097708,0.006562891
Emcn,0.114996682,0.004099783,0.006565604
Naa25,-0.065282468,0.00413672,0.00662414
Itpa,-0.052402016,0.004137287,0.006624431
Coro1b,0.050658491,0.004138018,0.006624984
2810405F17Rik,0.248220511,0.004141457,0.006629874
H2ac6,0.178731095,0.004161405,0.006661189
Itgb3bp,0.121967737,0.004162101,0.006661683
Gm38300,-0.116765049,0.004165041,0.006665769
Iqcg,0.212078302,0.004172316,0.006676792
Sh3d19,-0.137393199,0.004183659,0.006694321
Fbxl3,0.053692547,0.004190601,0.006704806
Cdhr1,-0.393579355,0.004192547,0.006707295
C2cd3,-0.096376964,0.004194705,0.006710124
Colgalt2,-0.068847196,0.004195307,0.006710464
Gabra4,0.078531466,0.004206431,0.006727631
Ccdc47,-0.041622751,0.004220724,0.006749238
Gorasp2,-0.033071632,0.004220656,0.006749238
Ubap2,-0.056310242,0.004224484,0.006754623
Glyctk,-0.11169102,0.004230253,0.006763219
Tmco5,-0.166983397,0.00423395,0.0067685
Rgs19,-0.057178898,0.004241116,0.006779326
Cluap1,0.052334369,0.004244543,0.006784175
Wbp2,0.049338231,0.004249138,0.006790889
Dexi,-0.060901636,0.0042506,0.006792595
Dhx36,-0.053955309,0.004252521,0.006794433
Gm9947,-0.249315731,0.00425254,0.006794433
Adam9,0.046329491,0.004259909,0.006805575
Aatk,-0.05767365,0.004265556,0.006813964
Psme2,0.07463944,0.004270814,0.00682173
Cfap47,0.200300003,0.004271465,0.006822137
Ormdl2,-0.132691735,0.004272977,0.006823919
Ggh,0.126610171,0.004280694,0.006835609
Mlx,-0.059146809,0.004285433,0.006842543
Tmem160,-0.109240893,0.004292477,0.006853153
Cish,-0.139111057,0.004296591,0.006859086
Nup88,-0.037688017,0.00430272,0.006868232
B930094E09Rik,0.179366259,0.004339816,0.006926806
Higd2a,-0.063206709,0.004341754,0.006929256
